label,user_id,user_screen_name,user_screen_name_length,user_screen_name_entropy,days_since_creation,has_location,has_description,description_length,description_entropy,has_url,has_utc_offset,has_time_zone,has_lang,contributors_enabled,is_translator,is_translation_enabled,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,favourites_count,followers_count,friends_count,followers_to_friends_ratio,geo_enabled,listed_count,protected,statuses_count,verified,unique_hashtags,avg_hashtags_per_post,hashtags_to_tweets_ratio,unique_languages,unique_sources,source_adv_ratio,source_android_ratio,source_blackberry_ratio,source_ipad_ratio,source_iphone_ratio,source_mac_ratio,source_websites_ratio,source_windows_ratio,source_non_std_ratio,unique_emojis,emoji_ratio,unique_places,places_ratio,top1_place_ratio,top2_place_ratio,top3_place_ratio,duplicate_tweets,duplicate_tweets_ratio,duplicate_replies,duplicate_replies_ratio,min_tweet_length,avg_tweet_length,max_tweet_length,min_tweet_entropy,avg_tweet_entropy,max_tweet_entropy,avg_retweet_count,avg_favorite_count,min_retweet_length,avg_retweet_length,max_retweet_length,min_retweet_entropy,avg_retweet_entropy,max_retweet_entropy,retweets_average_reaction_time,retweets_count,retweets_to_tweets_ratio,self_retweets_count,self_retweets_to_tweets_ratio,top1_rt_count,top2_rt_count,top3_rt_count,top4_rt_count,top5_rt_count,min_reply_length,avg_reply_length,max_reply_length,min_reply_entropy,avg_reply_entropy,max_reply_entropy,replies_count,replies_to_tweets_ratio,self_replies_count,self_replies_to_tweets_ratio,tweets_avg_delta_t,tweets_per_hour_of_day_0,tweets_per_hour_of_day_1,tweets_per_hour_of_day_2,tweets_per_hour_of_day_3,tweets_per_hour_of_day_4,tweets_per_hour_of_day_5,tweets_per_hour_of_day_6,tweets_per_hour_of_day_7,tweets_per_hour_of_day_8,tweets_per_hour_of_day_9,tweets_per_hour_of_day_10,tweets_per_hour_of_day_11,tweets_per_hour_of_day_12,tweets_per_hour_of_day_13,tweets_per_hour_of_day_14,tweets_per_hour_of_day_15,tweets_per_hour_of_day_16,tweets_per_hour_of_day_17,tweets_per_hour_of_day_18,tweets_per_hour_of_day_19,tweets_per_hour_of_day_20,tweets_per_hour_of_day_21,tweets_per_hour_of_day_22,tweets_per_hour_of_day_23,tweets_per_weekday_23,tweets_per_month_1,tweets_per_month_2,tweets_per_month_3,tweets_per_month_4,tweets_per_month_5,tweets_per_month_6,tweets_per_month_7,tweets_per_month_8,tweets_per_month_9,tweets_per_month_10,tweets_per_month_11,tweets_per_month_12,replies_avg_delta_t,replies_per_hour_of_day_0,replies_per_hour_of_day_1,replies_per_hour_of_day_2,replies_per_hour_of_day_3,replies_per_hour_of_day_4,replies_per_hour_of_day_5,replies_per_hour_of_day_6,replies_per_hour_of_day_7,replies_per_hour_of_day_8,replies_per_hour_of_day_9,replies_per_hour_of_day_10,replies_per_hour_of_day_11,replies_per_hour_of_day_12,replies_per_hour_of_day_13,replies_per_hour_of_day_14,replies_per_hour_of_day_15,replies_per_hour_of_day_16,replies_per_hour_of_day_17,replies_per_hour_of_day_18,replies_per_hour_of_day_19,replies_per_hour_of_day_20,replies_per_hour_of_day_21,replies_per_hour_of_day_22,replies_per_hour_of_day_23,replies_per_weekday_23,replies_per_month_1,replies_per_month_2,replies_per_month_3,replies_per_month_4,replies_per_month_5,replies_per_month_6,replies_per_month_7,replies_per_month_8,replies_per_month_9,replies_per_month_10,replies_per_month_11,replies_per_month_12,retweets_avg_delta_t,retweets_per_hour_of_day_0,retweets_per_hour_of_day_1,retweets_per_hour_of_day_2,retweets_per_hour_of_day_3,retweets_per_hour_of_day_4,retweets_per_hour_of_day_5,retweets_per_hour_of_day_6,retweets_per_hour_of_day_7,retweets_per_hour_of_day_8,retweets_per_hour_of_day_9,retweets_per_hour_of_day_10,retweets_per_hour_of_day_11,retweets_per_hour_of_day_12,retweets_per_hour_of_day_13,retweets_per_hour_of_day_14,retweets_per_hour_of_day_15,retweets_per_hour_of_day_16,retweets_per_hour_of_day_17,retweets_per_hour_of_day_18,retweets_per_hour_of_day_19,retweets_per_hour_of_day_20,retweets_per_hour_of_day_21,retweets_per_hour_of_day_22,retweets_per_hour_of_day_23,retweets_per_weekday_23,retweets_per_month_1,retweets_per_month_2,retweets_per_month_3,retweets_per_month_4,retweets_per_month_5,retweets_per_month_6,retweets_per_month_7,retweets_per_month_8,retweets_per_month_9,retweets_per_month_10,retweets_per_month_11,retweets_per_month_12
bot,830666296412954625,chrishlook,10,2.9219280948873623,1298,0.0,1.0,159,4.509758566700987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5158,56,66,0.8484848483562902,0.0,0,0.0,933,0.0,15,1.1914893617021276,0.016077170417834113,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.4318181818181818,0,0.0,0.0,0.0,0.0,0,0,42,0.9767441858193618,72,72.0,72,5.005004126707212,5.005004126707212,5.005004126707212,0.0,5.0,140,142.66666666666666,144,3.294533889497599,4.1195833380068505,4.5886482449141495,27404.333333333332,3,0.003215434083566823,0,0.0,1,1,1,0.0,0.0,19,67.53488372093024,134,4.575151853112163,5.090070203563294,3,43,0.04608788853112446,3.5766176449086675,0.003833459426441943,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38315.395348837206,4,1,3,0,2,0,1,8,9,7,1,1,0,2,0,2,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,22,21,0,0,0,0,402182.3333333333,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
bot,3062037375,ilariabarberi,13,2.449311833026446,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,0,100000000.0,0.0,0,0.0,141,0.0,18,2.1134751773049647,0.12765957445903123,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,76,0.539007092160354,0,0,43,112.55319148936171,148,3.895720536214829,4.497740644973092,5.336261116722213,0.0070921985815602835,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,26024.021276595744,0,0,0,0,0,0,0,1,2,3,4,5,4,4,6,15,16,13,16,16,21,9,4,2,0,0,128,5,8,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bot,3050705322,frabet85,8,3.0,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,9,0.3333333329629629,0.0,0,0.0,59,0.0,12,1.576271186440678,0.20338983047400172,1,2,0.0,0.0,0.0,0.0,0.288135593220339,0.0,0.0,0.0,0.711864406779661,0,0.0,0,0.0,0.0,0.0,0.0,2,0.046511627896160083,0,0.0,22,114.79069767441861,148,3.572623663895163,4.279262611425657,4.996969802702802,0.023255813953488372,0.09302325581395349,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,45,103.8125,140,4.107063960598335,4.329314834702524,1,16,0.2711864406320023,3.788982196705437,0.06422003722141079,80601.76744186046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,18,8,1,0,0,0,29,6,8,0,0,0,0,0,0,0,0,355.5625,0,0,0,0,0,0,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bot,54302884,atweetinggirl,13,3.085055102756477,4075,1.0,1.0,135,6.500708652526267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60146,1637,1193,1.3721709974738294,1.0,27,0.0,80329,0.0,11,0.065,0.0001369368472158079,3,2,0.0,0.0,0.0,0.0,0.6028368794326241,0.0,0.0,0.0,0.0,30,0.6524822695035462,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,10,61.357142857142854,140,3.321928094887362,4.959608807234015,6.077138553043916,0.03571428571428571,3.0,45,104.27118644067797,140,3.8878706949084334,5.751329246079977,6.490526431479111,60438.47457627119,59,0.000734479453248424,9,0.00011203923863111553,9,4,3,3,2,6,63.93805309734513,140,5.052158595938671,6.393149802473818,40,113,0.0014067148850351173,2.1285118718296956,2.6497427726343297e-05,34739.96428571428,2,2,2,5,2,0,3,0,3,1,2,0,4,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,28,0,0,0,0,9301.097345132743,14,11,12,5,12,9,5,0,1,0,14,0,3,1,1,1,12,2,0,0,0,0,0,10,27,0,0,0,0,0,0,0,113,0,0,0,0,18316.4406779661,12,3,6,2,6,6,0,1,0,1,4,3,3,5,1,0,2,2,0,0,0,0,0,2,8,0,0,0,0,0,0,0,59,0,0,0,0
bot,1217151677477937152,donaldd62563741,15,3.4565647621309536,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,15522,122,142,0.8591549295169608,0.0,0,0.0,6547,0.0,5,0.025,0.0007637085688089756,7,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,0.10526315789473684,0,0.0,0.0,0.0,0.0,0,0,20,0.17543859647583873,0,0,0,0,0,0,0,0,17,113.09302325581395,148,3.734521664779752,4.629872050088209,5.120525722430172,758321.023255814,86,0.01313578738351438,0,0.0,27,4,3,3,2,18,89.56140350877193,144,4.460946537470089,5.052975312360499,0,114,0.017412555368844642,3.4085490968753076,0.0005206276304979535,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5121.526315789473,3,5,5,5,1,0,0,0,0,0,8,9,11,16,13,2,14,0,5,10,6,0,1,0,9,0,0,0,0,0,0,0,114,0,0,0,0,5869.058139534884,5,8,6,9,0,0,0,0,0,0,2,12,7,8,6,5,3,0,3,0,11,1,0,0,11,0,0,0,0,0,0,0,86,0,0,0,0
bot,2576836890,andy_eprr,9,2.9477027792200903,2266,1.0,1.0,142,4.530158254464418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19338,770,1171,0.6575576430345214,0.0,27,0.0,14959,0.0,10,0.06,0.000668493883280521,4,3,0.0,0.39156626506024095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.27710843373493976,0,0.0,0.0,0.0,0.0,0,0.0,2,0.016949152540936513,34,95.83333333333333,140,4.231272380112911,4.562149915923045,4.89001695304872,0.25,2.4791666666666665,49,122.38235294117646,148,4.121145369225853,4.581873095830256,5.1297158107103185,35023.08823529412,34,0.002272879203153772,0,0.0,1,1,1,1,1,21,90.13559322033899,144,4.492434542552116,5.222604176130873,5,118,0.007888227822710148,3.8287482373508563,0.00025594947772901243,25623.625,0,0,0,0,0,0,1,2,2,10,1,2,4,2,1,5,7,3,5,1,1,0,1,0,4,0,0,0,0,0,0,0,48,0,0,0,0,10397.135593220339,0,0,0,0,0,0,0,1,12,13,11,6,6,10,6,20,14,3,11,3,1,0,1,0,8,0,0,0,0,0,0,0,118,0,0,0,0,33849.91176470588,0,0,0,0,0,0,0,0,6,5,2,3,0,3,5,1,2,2,3,1,1,0,0,0,5,0,0,0,0,0,0,0,34,0,0,0,0
bot,611642736,sabrinaserioli,14,3.039148671903071,2998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,4,10,0.3999999996,0.0,0,0.0,163,0.0,18,2.1165644171779143,0.11042944784598592,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938650306748467,0,0.0,0,0.0,0.0,0.0,0.0,150,0.9202453987165493,0,0,23,113.3680981595092,148,3.895720536214829,4.5689678474982305,5.414403707820324,0.006134969325153374,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,393302.80368098157,0,0,0,0,0,0,0,2,3,4,6,7,6,5,7,20,16,15,17,18,22,9,4,2,0,0,149,6,8,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bot,878637555587198978,alejandraderks1,15,3.1898980954642875,1165,0.0,1.0,106,4.84603389604311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,79694,1171,1539,0.7608836907033082,1.0,0,0.0,29284,0.0,25,0.17,0.0008537085097661338,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,0.7058823529411765,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,27,45.75,93,4.004344446367529,4.361466470942622,4.809222963026079,0.0,0.0,17,108.38926174496645,144,1.5211394916645657,4.538332917173735,5.1973742711751525,30746.073825503358,149,0.0050881027182061575,0,0.0,23,20,17,8,5,16,65.7872340425532,140,4.127315385982049,4.983042347924825,0,47,0.0016049719983603316,2.7732967821474697,9.470348252105323e-05,42294.25,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4156.617021276596,7,10,0,5,0,0,0,0,0,0,0,4,8,2,0,0,1,0,0,2,1,3,2,2,0,0,0,0,0,0,0,0,47,0,0,0,0,1313.6912751677853,20,29,4,12,0,0,0,0,0,0,0,11,13,14,2,0,1,0,0,10,5,10,6,12,0,0,0,0,0,0,0,0,149,0,0,0,0
bot,862542528,waltergalbiati,14,3.039148671903071,2889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,9,4,2.249999994375,0.0,0,0.0,165,0.0,18,2.0787878787878786,0.10909090908429751,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9817073170731707,0,0.0,0,0.0,0.0,0.0,0.0,146,0.8902439023847412,0,0,23,113.61585365853658,148,3.708132064658602,4.555026223952134,5.394865498585123,0.012195121951219513,0.012195121951219513,138,138.0,138,4.780058648401938,4.780058648401938,4.780058648401938,74050.0,1,0.006060606060238751,0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,678538.1463414634,0,0,0,0,0,0,1,3,3,5,5,7,6,5,7,18,18,14,18,17,22,9,4,2,0,0,148,5,8,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bot,1927769072,allygeighter,12,3.0849625007211556,2526,1.0,1.0,114,4.157844257511714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28094,1699,1405,1.2092526690305392,0.0,7,0.0,51734,0.0,37,0.22,0.0007151969691110845,4,2,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,16,0.54,0,0.0,0.0,0.0,0.0,0,0.0,2,0.026666666663111113,25,92.68,140,3.8282375018429557,4.554582122902238,5.113085157532119,0.64,1.0,19,113.74,144,3.7216117239699025,4.505361429974597,4.968552171343132,83377.39,100,0.0019329647813813096,0,0.0,17,6,4,3,3,12,88.13333333333334,140,4.435934819113253,5.085408625246376,2,75,0.0014497235860359823,3.2516291673878226,6.285284662672893e-05,13620.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,1,3,1,2,3,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,4579.2,4,1,7,6,0,0,0,1,0,0,0,0,0,0,4,9,7,8,9,3,3,4,3,6,0,0,0,0,0,0,0,0,75,0,0,0,0,3448.49,5,0,2,5,0,0,0,1,0,0,0,0,0,0,4,12,22,16,8,5,8,2,2,8,0,0,0,0,0,0,0,0,100,0,0,0,0
bot,41952049,amolaasroma,11,2.368522527728207,4120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24,7,68,0.10294117645544984,0.0,0,0.0,528,0.0,24,1.595,0.045454545453684575,6,6,0.0,0.010256410256410256,0.0,0.0,0.14358974358974358,0.0,0.0,0.0,0.8307692307692308,0,0.0,0,0.0,0.0,0.0,0.0,148,0.8757396449185952,4,0.15384615378698224,15,106.74556213017752,148,3.640223928941851,4.503141639339204,5.368462302011088,0.0,0.01775147928994083,94,104.2,115,4.4412027308694215,4.740618546947042,5.001771011415347,245013.8,5,0.009469696969517619,0,0.0,2,1,1,1,0.0,29,78.42307692307692,139,4.289635810662899,4.729685809948308,0,26,0.04924242424149162,3.810928306279287,0.0072176672466043755,1251085.0710059172,1,0,0,0,0,0,0,1,2,4,3,7,6,6,7,15,19,15,17,19,23,17,5,2,2,0,136,7,14,0,0,1,1,9,1,0,0,3349758.923076923,0,1,3,0,0,0,0,0,0,1,0,0,3,1,0,1,1,2,3,0,6,2,0,2,1,0,0,1,0,0,0,1,0,0,17,5,2,2762173.8,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0
bot,1203763497903042563,76proud,7,2.807354922057604,268,0.0,1.0,68,4.4669817634205184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,29901,1795,4989,0.3597915413903392,0.0,4,0.0,42802,0.0,29,0.175,0.0006775384327833566,4,2,0.0,0.0,0.0,0.05555555555555555,0.9444444444444444,0.0,0.0,0.0,0.0,3,0.08333333333333333,0,0.0,0.0,0.0,0.0,0,0.0,12,0.3749999998828125,44,78.0,119,4.69183076611872,4.777533987039709,4.944780134466052,0.75,1.25,23,115.45731707317073,144,3.3274847819558424,4.526081890270719,5.205944618735018,61742.79268292683,164,0.0038315966543610506,0,0.0,9,8,7,7,6,17,62.21875,140,4.311740616740651,4.912628397754253,0,32,0.0007476286154850831,3.734521664779752,8.725110192932293e-05,13250.75,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2655.40625,5,3,3,0,0,0,0,0,0,0,0,0,0,9,0,1,1,3,0,0,0,4,1,2,0,0,0,0,0,0,0,0,32,0,0,0,0,1005.829268292683,29,26,24,5,0,4,0,0,0,3,0,0,0,22,1,2,11,7,3,1,3,4,9,10,0,0,0,0,0,0,0,0,164,0,0,0,0
bot,396797471,mariannablu,11,2.845350936622437,3236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,4,8,0.49999999937499995,0.0,0,0.0,114,0.0,18,2.1403508771929824,0.15789473682825486,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,14,0.1228070175330871,0,0,43,110.43859649122807,148,3.895720536214829,4.3847095462475325,5.265922733663603,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,31170.90350877193,0,0,0,0,0,0,0,0,1,2,1,3,1,2,5,11,14,11,16,15,19,9,2,2,0,0,101,5,8,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bot,4704558270,djolium,7,2.807354922057604,1703,1.0,1.0,73,4.0882341089175345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5974,343,826,0.4152542372831083,1.0,0,0.0,2674,0.0,2,0.015,0.0007479431563173226,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.6560509554140127,0,0.0,0.0,0.0,0.0,0,0.0,4,0.026845637582090895,33,100.5,140,4.176679475090299,4.509553561090648,5.101173578878996,0.625,1.625,39,124.97674418604652,148,4.233807261831046,4.537679523997077,5.19103817277314,68557.58139534884,43,0.016080777860822435,0,0.0,6,5,4,3,3,12,61.83892617449664,140,4.156114976194225,4.8370130098493,0,149,0.055721765145640534,3.1971597234241496,0.0011956468673942383,166851.125,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,9862.812080536913,0,0,0,0,0,11,4,10,12,11,11,7,3,9,8,5,7,4,14,12,15,3,3,0,23,0,0,0,0,0,0,0,149,0,0,0,0,34020.395348837206,0,0,0,0,0,5,0,0,5,3,2,4,0,0,5,1,4,2,5,2,3,2,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0
bot,3063636183,macarellirober2,15,3.189898095464287,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,6,0.16666666638888888,0.0,0,0.0,142,0.0,18,2.0985915492957745,0.12676056337135488,2,2,0.0,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.9929577464788732,0,0.0,0,0.0,0.0,0.0,0.0,76,0.5352112675679428,0,0,22,111.91549295774648,148,3.8453509366224354,4.49298269179619,5.40209634971033,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,26078.302816901407,1,0,0,0,0,0,0,1,2,3,4,5,4,4,7,13,17,13,17,15,21,9,4,2,0,0,129,5,8,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bot,3002835089,lucapell0,9,2.6416041678685933,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,24,0.04166666664930555,0.0,0,0.0,146,0.0,18,2.0547945205479454,0.12328767122443235,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9724137931034482,0,0.0,0,0.0,0.0,0.0,0.0,76,0.5314685314313659,0,0.0,43,112.5034965034965,148,3.895720536214829,4.484807498157041,5.351604041350301,0.0,0.0,137,137.0,137,4.4174255886031215,4.4174255886031215,4.4174255886031215,6643.0,1,0.0068493150680240195,0,0.0,1,0.0,0.0,0.0,0.0,96,115.0,134,4.4319318325150565,4.564893006277616,1,2,0.013698630136048039,4.298970658752497,0.02944500450998662,43163.27272727273,0,0,0,0,0,0,0,1,2,3,4,6,3,5,7,14,17,13,16,16,21,9,4,2,0,1,129,5,8,0,0,0,0,0,0,0,0,42293.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
bot,1016353027,barillapaky,11,2.845350936622437,2816,1.0,1.0,6,2.2516291673878226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4,12,120,0.09999999999166667,1.0,0,0.0,110,0.0,16,1.9,0.14545454544132233,4,6,0.0,0.01834862385321101,0.0,0.0,0.027522935779816515,0.0,0.009174311926605505,0.0,0.8899082568807339,1,0.027522935779816515,1,0.009174311926605505,1.0,0.0,0.0,2,0.01851851851680384,0,0,19,104.55555555555556,148,3.1158340921632215,4.28846160487782,4.976842249873412,0.0,0.018518518518518517,69,69.0,69,4.167618582095397,4.167618582095397,4.167618582095397,5453.0,1,0.009090909090082646,0,0.0,1,0.0,0.0,0.0,0.0,87,87.0,87,3.990866253484588,3.990866253484588,0,1,0.009090909090082646,3.990866253484588,0.036280602301107114,651876.7407407408,0,2,1,0,0,0,0,0,0,0,2,4,1,0,4,12,14,11,14,13,18,9,2,1,0,3,83,5,8,0,1,1,6,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bot,2268837541,cyktracy,8,2.5,2437,0.0,1.0,37,4.010412068964078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,73,5,84,0.05952380951672336,0.0,0,0.0,33,0.0,1,0.5,0.030303030293847566,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,111,111.0,111,4.701325385060501,4.701325385060501,4.701325385060501,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,140,140.0,140,4.812399419503164,4.812399419503164,0,1,0.030303030293847566,4.812399419503164,0.14583028539529883,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bot,239456350,andymmitchell,13,3.3927474104487847,3515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,857,12,8,1.4999999981249998,1.0,0,0.0,701,0.0,0,0.0,0.0,4,2,0.0,0.0,0.0,0.08196721311475409,0.9180327868852459,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24,111.91803278688525,140,4.5777171231820875,4.931961240449409,0,61,0.08701854493456464,3.938721875540868,0.0056187187952705855,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34926.39344262295,0,0,1,0,0,0,0,0,0,0,1,5,19,3,2,4,0,5,9,9,0,1,2,0,8,0,0,0,0,0,0,4,57,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
